TIMESTAMP,W_10uheightAboveGround_10,W_10vheightAboveGround_10,W_2rheightAboveGround_2,W_2shheightAboveGround_2,W_2theightAboveGround_2,W_SUNSDsurface_0,W_aptmpheightAboveGround_2,W_dlwrfsurface_0,W_dswrfsurface_0,W_gustsurface_0,W_msletmeanSea_0,W_presheightAboveGround_80,W_pwatatmosphereSingleLayer_0,W_qheightAboveGround_80,W_spsurface_0,W_tccatmosphere_0,W_theightAboveGround_80,W_tmaxheightAboveGround_2,W_tminheightAboveGround_2,W_tozneatmosphereSingleLayer_0,W_tpsurface_0,W_tsurface_0,W_uheightAboveGround_80,W_vheightAboveGround_80,SG_TOTAL_KWH_ENERGIA,GI_TOTAL_KWH_ENERGIA
2024-05-22 01:00:00,1.3417986610611696e-09,-1.6710063876319e-09,4.9533224106561664e-08,4.539256619622436e-12,2.230705493750168e-07,0.0,2.2304108594199678e-07,2.2892102470877914e-07,0.0,3.0476766129564274e-09,7.971733556708106e-05,7.326332459074466e-05,1.103860124595675e-08,4.458896748777127e-12,7.396290047869608e-05,1.0138519723341248e-08,2.2360391891063796e-07,2.234618933081318e-07,2.2307650429508638e-07,2.997445580079248e-07,0.0,2.2159140286124208e-07,1.7883878252383889e-09,-3.0269900422926745e-09,0.0,89.68275451660156
2024-05-22 02:00:00,1.1840104920950976e-09,-9.235634804300874e-10,5.1768615065203417e-08,4.505883129762222e-12,2.224534440133161e-07,0.0,2.2243320716894183e-07,2.2569079726262266e-07,0.0,2.0334400792319346e-09,7.971903564069103e-05,7.325637936897678e-05,1.053897770993955e-08,4.437833243419122e-12,7.39563978946324e-05,5.729922456646335e-09,2.2327428517568294e-07,2.234698340810069e-07,2.2245653566981576e-07,2.9624032720629597e-07,0.0,2.209171405246242e-07,1.3482416489344102e-09,-1.7411830874080468e-09,0.0,94.675048828125
2024-05-22 03:00:00,1.7458660198871868e-09,-5.642634958651546e-10,5.367434275734743e-08,4.502127535305309e-12,2.2203591160017548e-07,0.0,2.2201894878284357e-07,2.235925693589722e-07,0.0,2.1234855462364836e-09,7.974961304985826e-05,7.327793058449341e-05,1.0673429611440864e-08,4.447739692848151e-12,7.397998090914455e-05,6.996750283580064e-08,2.2283962583130685e-07,2.2348271514218098e-07,2.220013433177601e-07,2.9255512981732097e-07,0.0,2.2052598040344847e-07,1.9517781154289238e-09,-1.1522474126255644e-09,0.0,84.52906799316406
2024-05-22 04:00:00,1.5462154890657146e-09,-3.2614731473983933e-10,5.541441697857029e-08,4.538059005238903e-12,2.2179464211996714e-07,0.0,2.2120169806833363e-07,2.2372193093387959e-07,0.0,1.8529223390120078e-09,7.974409470687726e-05,7.326655842839132e-05,1.079014057749063e-08,4.480550076718486e-12,7.397069481306007e-05,7.33649801457098e-08,2.2244063453285056e-07,2.2349672298233233e-07,2.2173850955099032e-07,2.891284788203397e-07,0.0,2.2045429233417583e-07,1.7655966910248209e-09,-8.009449125481616e-10,0.0,89.27813720703125
2024-05-22 05:00:00,1.7736586252972958e-09,-3.862436998014103e-10,5.5788523118737324e-08,4.55540839042675e-12,2.2176069915304272e-07,1.05463648273033e-07,2.2102302235048662e-07,2.252350035192345e-07,1.8861018436883967e-12,1.979598972068113e-09,7.976221156750779e-05,7.327817740151657e-05,1.1227828152129876e-08,4.495322483866808e-12,7.398230982135158e-05,9.54050781635033e-09,2.221589920646876e-07,2.2350338329363673e-07,2.2171320934531676e-07,2.870800266085567e-07,0.0,2.2070589702926683e-07,2.051895064368816e-09,-8.18354374616211e-10,0.0,92.3478546142578
2024-05-22 06:00:00,1.5788010447624312e-09,-3.1025309605324253e-10,5.438635838295352e-08,4.649202048056233e-12,2.2227593641829613e-07,2.9235493403853368e-06,2.2227291489221313e-07,2.2401248920866673e-07,7.086645063605184e-09,2.212277420553352e-09,7.978666474129056e-05,7.330609488658522e-05,1.1695053707905819e-08,4.508460530806946e-12,7.401070054423749e-05,3.936897886500287e-08,2.2199240283338338e-07,2.2350992497625784e-07,2.215781654842957e-07,2.868805398154963e-07,0.0,2.224759451883851e-07,1.9578639362303968e-09,-6.449247092964595e-10,0.0,89.73126983642578
2024-05-22 07:00:00,1.2032650576405714e-09,-2.9405657101987336e-10,4.8501571675706444e-08,4.610181090899653e-12,2.2352408880464476e-07,2.818085692112304e-06,2.2348737860589976e-07,2.2466779672099697e-07,1.6892623349949553e-07,1.4788726032542955e-09,7.977383205541704e-05,7.332507340970414e-05,1.1642941981487366e-08,4.525187590713925e-12,7.402715568629868e-05,6.734426857420846e-08,2.2259614153014993e-07,2.2352406013759464e-07,2.2242259321387387e-07,2.8619258741306966e-07,0.0,2.266535633715151e-07,1.2996935760638556e-09,-3.891959784124779e-10,0.0800000000162981,101.94386291503906
2024-05-22 08:00:00,1.3473993171392105e-09,5.434191445726055e-10,4.364664179680999e-08,4.553288465466857e-12,2.246533961026654e-07,5.636171384224608e-06,2.2464771987426005e-07,2.286970397038269e-07,2.333018961486406e-07,1.565525219499329e-09,7.976930624406212e-05,7.334863260588895e-05,1.1751689719457459e-08,4.453180975593587e-12,7.404860705371848e-05,7.393281393198797e-08,2.234973306113321e-07,2.246935375999005e-07,2.2244497069573608e-07,2.859919850258152e-07,0.0,2.3021047321691655e-07,1.4357484142545655e-09,5.355264545261138e-10,5.46999999997206,394.402587890625
2024-05-22 09:00:00,1.783282243709066e-09,1.269556403058405e-09,3.930764103503313e-08,4.456764705897647e-12,2.2565245821307483e-07,8.45425707633691e-06,2.2565466557593181e-07,2.3554231363945022e-07,2.8457158152455234e-07,2.295734724495135e-09,7.973604216683065e-05,7.334414084672272e-05,1.1219245256761928e-08,4.327288438472001e-12,7.404204871112226e-05,2.516128713775833e-08,2.2428688765553536e-07,2.256307366816087e-07,2.2243770074927165e-07,2.8704675887199015e-07,0.0,2.3203960311104993e-07,1.9249637631803777e-09,1.2804502391101244e-09,16.820000000006985,344.81005859375
2024-05-22 10:00:00,1.970001316456841e-09,1.7690958883504655e-09,3.613716491124471e-08,4.4984123641903304e-12,2.268225576166653e-07,1.1272342768449215e-05,2.2683353885936437e-07,2.353090784353087e-07,3.645293543880346e-07,2.6971302090532476e-09,7.970981496200874e-05,7.334582508425774e-05,1.1529685797346339e-08,4.33982169716294e-12,7.404089099130828e-05,1.8798002652806355e-08,2.2513342189451637e-07,2.2679590760742397e-07,2.2244497069573608e-07,2.893440164774414e-07,0.0,2.3637256057601635e-07,2.1492104935431324e-09,1.809523811990685e-09,51.210000000020955,330.9095153808594
2024-05-22 11:00:00,1.8785319408085782e-09,1.8712609433799022e-09,3.364592369726907e-08,4.528131869143827e-12,2.2772769014329624e-07,1.4090428460561519e-05,2.2770710422752747e-07,2.3632937096605216e-07,4.3170399186020956e-07,2.750960375387435e-09,7.96610111947084e-05,7.332524580800434e-05,1.177151027389567e-08,4.348761702157318e-12,7.401757923348462e-05,7.078279759569367e-08,2.2603317490278835e-07,2.2770977981886925e-07,2.2245516946200668e-07,2.8876831328524155e-07,0.0,2.3874498168277997e-07,2.0722303675395684e-09,1.918051232728815e-09,93.19999999995343,381.1016540527344
2024-05-22 12:00:00,2.072366981843691e-09,1.7633414651306998e-09,3.054197868139111e-08,4.425173660736065e-12,2.286742914459107e-07,1.690851415267382e-05,2.286685695201512e-07,2.381935500622229e-07,4.841464710751073e-07,3.007844221384093e-09,7.960233077771396e-05,7.329300502055302e-05,1.2015857920385786e-08,4.224029404614679e-12,7.398252273377488e-05,7.68619406338447e-08,2.2685826352081478e-07,2.2866604681974319e-07,2.2240899547644756e-07,2.901229792335789e-07,0.0,2.3998452936132316e-07,2.3091926742929095e-09,1.8157630943048138e-09,114.7400000000489,291.0382080078125
2024-05-22 13:00:00,2.317373002208192e-09,1.5870534664765218e-09,2.7916406094661812e-08,4.290349036529872e-12,2.2936578831808664e-07,2.818085692112304e-06,2.293867160057816e-07,2.585621774273826e-07,7.272027923086235e-07,3.2961306975864806e-09,7.95325186357261e-05,7.324699137517768e-05,1.1872658854795678e-08,4.0837330670705095e-12,7.393309537061231e-05,7.660822118851266e-08,2.2765229838365465e-07,2.2939972533333694e-07,2.286732976548409e-07,2.923405630370837e-07,0.0,2.4005241059398936e-07,2.600594717207065e-09,1.6416083341083647e-09,131.92999999999302,323.23089599609375
2024-05-22 14:00:00,2.9942759557088396e-09,1.4956423427494312e-09,2.5984293440318117e-08,4.229748225147415e-12,2.3012028853736806e-07,5.636171384224608e-06,2.3011087628965802e-07,2.5807463354364825e-07,7.138200782649942e-07,3.770072505530902e-09,7.948341975168777e-05,7.32154406091477e-05,1.1909934757447657e-08,4.004266303866508e-12,7.389938233639328e-05,6.484195972572738e-08,2.283092321378534e-07,2.301001967267471e-07,2.286732976548409e-07,2.9437433492316443e-07,0.0,2.3952925473673964e-07,3.348976687497545e-09,1.5571965773764404e-09,133.46999999997206,214.11883544921875
2024-05-22 15:00:00,3.437249116910602e-09,2.0108112107476693e-09,2.499313532184282e-08,4.169084615159551e-12,2.3040928425725702e-07,8.45425707633691e-06,2.3037128404125793e-07,2.5865178268804376e-07,6.78893304361073e-07,4.054221665698072e-09,7.944270931134322e-05,7.318688456098518e-05,1.1803400798224771e-08,3.925619269000284e-12,7.386871414936872e-05,5.182206709083634e-08,2.2866939668159524e-07,2.3046533134635823e-07,2.286732976548409e-07,2.944044794087516e-07,0.0,2.37735186436664e-07,3.801367050358255e-09,2.090914896008208e-09,116.54000000003724,86.13517761230469
2024-05-22 16:00:00,3.2845732937122066e-09,1.961238161311156e-09,2.452152499378866e-08,4.096091704128894e-12,2.3041119661710356e-07,1.1272342768449215e-05,2.304232904046493e-07,2.567941069292052e-07,6.39259125376522e-07,3.866064707830531e-09,7.941530794720335e-05,7.316457806315834e-05,1.1750292709921532e-08,3.8625920192213594e-12,7.384607498130736e-05,4.2994627096411645e-08,2.2888621603743448e-07,2.305089359770864e-07,2.2867037742850326e-07,2.9266208497293277e-07,0.0,2.3585407670880225e-07,3.696365972176354e-09,1.9721311740374776e-09,116.95999999996276,165.65127563476562
2024-05-22 17:00:00,3.198461202843556e-09,1.3092611247207112e-09,2.4895110289529898e-08,4.101489278639096e-12,2.302471020392704e-07,1.4090428460561519e-05,2.3025900842074133e-07,2.5568035807007016e-07,5.868115525038019e-07,3.739389772583822e-09,7.939814674434899e-05,7.314694298705085e-05,1.1599723988280453e-08,3.903952190919236e-12,7.382834464535136e-05,4.8841668961564826e-08,2.2907395622917935e-07,2.3051808232006813e-07,2.2867037742850326e-07,2.921325311044439e-07,0.0,2.3354786323108785e-07,3.6795344198380437e-09,1.216678188727155e-09,85.61999999999534,84.73641204833984
2024-05-22 18:00:00,3.239609812387111e-09,2.4348967621567907e-10,2.5657274349927317e-08,4.127764628839088e-12,2.2994255329425305e-07,1.690851415267382e-05,2.2992982500233077e-07,2.5509914952021326e-07,5.25602502912068e-07,3.805290871255446e-09,7.940443489525704e-05,7.314282752591652e-05,1.1685681306788642e-08,3.926809234038503e-12,7.382367184411737e-05,6.687910345155381e-08,2.2911818023712065e-07,2.3052337998142315e-07,2.2865577629681508e-07,2.917664613086742e-07,0.0,2.3071177008269368e-07,3.871325017003218e-09,3.111622901614397e-11,70.54000000003725,199.3193359375
2024-05-22 19:00:00,2.8896750253448466e-09,-1.2263843800841283e-09,2.7831466571104248e-08,4.106386799173435e-12,2.2880379592036502e-07,2.818085692112304e-06,2.2879194170222096e-07,2.56398167498116e-07,7.451714347299125e-08,4.39491199047728e-09,7.946983805766845e-05,7.317446124999893e-05,1.1292406223837633e-08,3.787617358807781e-12,7.385667857940993e-05,3.942093902845515e-08,2.2887706835334064e-07,2.2986427313613885e-07,2.2880379592036502e-07,2.904444754003951e-07,0.0,2.2782018448321908e-07,3.9831239590640845e-09,-1.9232624044362207e-09,53.45999999996275,332.17620849609375
2024-05-22 20:00:00,2.359763448654063e-09,-2.8345899037579587e-09,2.6916680193453348e-08,3.6474770745466275e-12,2.278024326399605e-07,3.9788273155058184e-06,2.2780627474929856e-07,2.5572785935785553e-07,3.94158410114609e-08,5.762311174712806e-09,7.954781208500738e-05,7.321479702350712e-05,1.0483206833176105e-08,3.5308501743150534e-12,7.390054247932193e-05,4.808417178858644e-08,2.2805176848810047e-07,2.2986427313613885e-07,2.2782952362651908e-07,2.9013503622164266e-07,0.0,2.2638512274385691e-07,3.2507799093236297e-09,-4.3771084502712945e-09,27.260000000009313,331.91058349609375
2024-05-22 21:00:00,1.7409841725644364e-09,-3.0267662229708345e-09,2.9780262255774757e-08,3.892665351120275e-12,2.274175856233533e-07,3.978931351167196e-06,2.2739771982937599e-07,2.5760633214856706e-07,2.627030474990834e-08,5.2968430907223876e-09,7.963115286973098e-05,7.327357324882448e-05,1.0235063773254206e-08,3.8081131127733955e-12,7.396100595197408e-05,1.44261918410121e-08,2.2749140991517226e-07,2.2986427313613885e-07,2.273367165615281e-07,2.908615709363548e-07,0.0,2.2657159475246369e-07,2.4017642763125093e-09,-4.494045316432006e-09,11.210000000020957,161.58108520507812
2024-05-22 22:00:00,1.0463310209526156e-09,-2.674366402820657e-09,3.311499233126772e-08,3.902025091723108e-12,2.2608720441248292e-07,3.978931351167196e-06,2.2610127624298788e-07,2.51716014421277e-07,1.9713820358206616e-08,3.806052906450426e-09,7.964683910037946e-05,7.327160010902195e-05,9.710717159385183e-09,3.7941824888732815e-12,7.396156906275354e-05,3.341744583846555e-09,2.2681866312679473e-07,2.2986427313613885e-07,2.2608720441248292e-07,2.913089473353089e-07,0.0,2.2450448774337062e-07,1.4830918700357317e-09,-4.1035252089031144e-09,1.0199999999604188,72.0379638671875
2024-05-22 23:00:00,8.174809421542377e-11,-2.3230095935261554e-09,3.482231409866438e-08,3.854710782931258e-12,2.253804368229035e-07,3.978931351167196e-06,2.2541512524429205e-07,2.470811221255233e-07,1.5761944047241917e-08,2.8044421219962046e-09,7.965904597262134e-05,7.326530812938668e-05,9.166468293223979e-09,3.762912451596447e-12,7.395837372693774e-05,2.6625177379895767e-10,2.2622207887690747e-07,2.2986427313613885e-07,2.2538965981986367e-07,2.912203178047658e-07,0.0,2.2370353911103696e-07,7.898147526804591e-11,-3.487352817680134e-09,-0.0599999999976716,89.22489929199219
2024-05-23 00:00:00,-9.324232676613787e-10,-1.443353986124748e-09,3.7784253929703344e-08,3.8970151114202654e-12,2.2455215698546007e-07,3.978931351167196e-06,2.2452031615771386e-07,2.434740384155189e-07,1.3143283279592498e-08,2.149479842611515e-09,7.965845032000121e-05,7.325058495775848e-05,8.980182967930125e-09,3.805619708175004e-12,7.394525456021129e-05,2.942752913855386e-11,2.2543091639910632e-07,2.2986427313613885e-07,2.2451549639486902e-07,2.920044172232312e-07,0.0,2.2290935432037707e-07,-1.3749960443875563e-09,-2.0703955840433217e-09,0.0,87.22055053710938
2024-05-23 01:00:00,-9.156219380039325e-10,-1.6285334310295323e-09,4.0036897586469115e-08,3.8316610307183654e-12,2.2359211159273525e-07,0.0,2.235963738841125e-07,2.2163011389842696e-07,0.0,2.244475831552661e-09,7.967593711003592e-05,7.325032416635116e-05,8.668031109143335e-09,3.7485402278308744e-12,7.394705032017052e-05,1.7495178809709612e-09,2.245854756044941e-07,2.241608546902556e-07,2.2360704366447884e-07,2.911097621416365e-07,0.0,2.2204074187104084e-07,-1.274490223176426e-09,-2.38211822975657e-09,0.0,89.05917358398438
2024-05-23 02:00:00,-1.0641700982002267e-09,-1.8529958998274572e-09,4.1112053965015854e-08,3.807586243638171e-12,2.2318770392869802e-07,0.0,2.2319975037791111e-07,2.2078360266017379e-07,0.0,2.3405082475300173e-09,7.968119948476146e-05,7.324533957126608e-05,8.547275522742575e-09,3.7409625272342064e-12,7.394356425615099e-05,1.4623347108247751e-09,2.2414458249053025e-07,2.241608546902556e-07,2.2318770392869802e-07,2.914642866350511e-07,0.0,2.2164058651060933e-07,-1.4981474901574596e-09,-2.609950166188301e-09,0.0,91.24815368652344
2024-05-23 03:00:00,-1.3460371387068794e-09,-1.7391795520933214e-09,4.26541850018209e-08,3.817726752596258e-12,2.2279746547318273e-07,0.0,2.228155301731777e-07,2.2007772381381295e-07,0.0,2.3759326744720608e-09,7.969208905034889e-05,7.324649054952069e-05,8.437126441714613e-09,3.770393985699734e-12,7.394676786192275e-05,1.844393797762691e-09,2.2369813592896299e-07,2.2414201005951926e-07,2.2279746547318273e-07,2.910914698760363e-07,0.0,2.2126024260934747e-07,-1.8534450345616749e-09,-2.3862675616027825e-09,0.0,88.18074035644531
2024-05-23 04:00:00,-1.3868136051487535e-09,-2.062279036879771e-09,4.4621562285867366e-08,3.889968064491744e-12,2.2251151346323682e-07,0.0,2.2245738659382384e-07,2.1933193744300096e-07,0.0,2.6566328177261863e-09,7.970798522820655e-05,7.325332175160974e-05,8.503047386693311e-09,3.851663100551895e-12,7.395406077553134e-05,3.288333382872729e-09,2.2330260533403705e-07,2.2414201005951926e-07,2.225025619614294e-07,2.906946968083235e-07,0.0,2.2106457498027651e-07,-1.952127369339835e-09,-2.901852907400169e-09,0.0,89.718017578125
2024-05-23 05:00:00,-1.4554709055126426e-09,-2.2032068847302117e-09,4.6637304191476225e-08,3.9668517511217866e-12,2.2221754804692463e-07,1.211039694510513e-07,2.2204540091194923e-07,2.1875140447569713e-07,1.1318724995543338e-11,3.1166151507795504e-09,7.972448581207077e-05,7.326149248352235e-05,8.634454600193078e-09,3.927904502617943e-12,7.396395668586563e-05,1.553214430670625e-09,2.2296925359653111e-07,2.2414201005951926e-07,2.2222703684050465e-07,2.884732224323287e-07,0.0,2.2078466500181144e-07,-2.116780025385296e-09,-3.123530232358774e-09,0.0,88.90682220458984
2024-05-23 06:00:00,-1.5250819624098097e-09,-2.1619804651887414e-09,4.6139968795110904e-08,4.167903737497489e-12,2.2291750996538098e-07,2.939189661563355e-06,2.22896738050247e-07,2.1829906909780737e-07,7.620988624840529e-09,4.198637317750247e-09,7.973524600435002e-05,7.327779450824489e-05,8.68487443541564e-09,4.0020361817637226e-12,7.39807077230742e-05,3.5102291291298356e-10,2.2272347146991034e-07,2.2414940603676062e-07,2.222080783647113e-07,2.8758037471005286e-07,0.0,2.2286087793791855e-07,-2.406889170560453e-09,-3.191928140014101e-09,0.0,89.4481201171875
2024-05-23 07:00:00,-2.109085360361199e-09,-2.6036325176655504e-09,4.078562865246229e-08,4.214781260943145e-12,2.2452455268120793e-07,2.818085692112304e-06,2.2455743486369576e-07,2.200668751244963e-07,1.865187087835418e-07,4.300529482741932e-09,7.970882823468121e-05,7.32945816201458e-05,8.702628563544093e-09,4.08694607625499e-12,7.399408634949518e-05,5.7076119061696934e-11,2.235027714579044e-07,2.2454746293018272e-07,2.2307863908827758e-07,2.8729790770471295e-07,0.0,2.2671132349712507e-07,-2.5855022450073745e-09,-3.1056947338193882e-09,0.150000000023283,95.4061279296875
2024-05-23 08:00:00,-2.2571315144959987e-09,-2.4600292936228846e-09,3.6072724914454486e-08,4.244467796289007e-12,2.2605719073559988e-07,5.636171384224608e-06,2.2607395408026459e-07,2.223004279165836e-07,2.653243354998637e-07,3.7158525011785075e-09,7.967474768042423e-05,7.329941011959472e-05,8.580789360619476e-09,4.079834646642858e-12,7.399620137793962e-05,6.637297237764865e-11,2.2475121852505142e-07,2.2608854846088244e-07,2.230625855402268e-07,2.87793342902417e-07,0.0,2.3062156727189914e-07,-2.6747364577785702e-09,-2.798284433614947e-09,4.190000000002328,415.276123046875
2024-05-23 09:00:00,-2.061501350906576e-09,-2.4149712153136885e-09,3.1699478100856436e-08,4.185204099798125e-12,2.2747556878996364e-07,8.45425707633691e-06,2.2750700641609122e-07,2.2470218127964694e-07,3.417277514001935e-07,3.1799387257671464e-09,7.962095872050744e-05,7.328281152094985e-05,8.491259357502451e-09,4.00115756744594e-12,7.397614653039894e-05,5.496252668451271e-10,2.259275153477529e-07,2.2751756460724006e-07,2.2305658280856016e-07,2.8849560392790004e-07,0.0,2.3442084524530765e-07,-2.388519230795472e-09,-2.629687974965937e-09,15.630000000004657,413.0564270019531
2024-05-23 10:00:00,-1.6204479270774226e-09,-1.894077815888367e-09,2.8219455039526576e-08,4.0799081284218134e-12,2.2864113191838892e-07,1.1272342768449215e-05,2.2863033206127187e-07,2.2720926033694745e-07,4.119074338489367e-07,2.175621405709711e-09,7.956400433054394e-05,7.32613988196902e-05,8.420251623018545e-09,3.8989686857494075e-12,7.394919958032372e-05,2.1082520193794354e-09,2.2703598014840245e-07,2.2863728468558588e-07,2.230550924720089e-07,2.888214337363751e-07,0.0,2.3812068724766467e-07,-1.8436431601702847e-09,-1.959308609373899e-09,52.60999999998603,422.54443359375
2024-05-23 11:00:00,-1.0812490594941194e-09,-1.1944883447918345e-09,2.5129663103663e-08,3.933301805693328e-12,2.2959128138868033e-07,1.4090428460561519e-05,2.2958627266916954e-07,2.297299622193293e-07,4.729795752000296e-07,1.484186709985349e-09,7.949485474550591e-05,7.322356712086168e-05,8.250642411656486e-09,3.759812275225367e-12,7.390956208846745e-05,5.8404526752745235e-12,2.2799722359275052e-07,2.2960924607340382e-07,2.2309503664092947e-07,2.890290213867155e-07,0.0,2.415249979135004e-07,-1.2322379530243777e-09,-1.178048933508684e-09,94.3400000000256,315.4532470703125
2024-05-23 12:00:00,-5.172722803153687e-10,-7.067711591691593e-10,2.2367381924132877e-08,3.750749925344445e-12,2.304526912820327e-07,1.690851415267382e-05,2.3048680624807745e-07,2.322604864462036e-07,5.227808342737774e-07,9.66305350122067e-10,7.942888172427802e-05,7.318739115266546e-05,8.218688951115544e-09,3.5859800505554054e-12,7.386912446208919e-05,2.048354597514953e-11,2.2893277186321754e-07,2.3045206452010533e-07,2.2309503664092947e-07,2.8883912684814154e-07,0.0,2.437819859565496e-07,-6.432303122173173e-10,-6.392270310744772e-10,127.23999999999069,273.0461730957031
2024-05-23 13:00:00,1.3976626804608013e-10,-5.696222239435245e-10,1.997829449437703e-08,3.5904275849024234e-12,2.3132322094371076e-07,2.818085692112304e-06,2.3132319596775026e-07,2.4849633735644357e-07,7.810062547330143e-07,9.752162116917268e-10,7.936865573609776e-05,7.31513396610051e-05,8.32866516606157e-09,3.4161347811274775e-12,7.383127280321916e-05,7.850677940991549e-10,2.297443131271458e-07,2.313280872721081e-07,2.3052249936177507e-07,2.881006164587619e-07,0.0,2.4453299873880734e-07,3.861989752674585e-11,-4.72445228435391e-10,136.2399999999907,232.6999359130859
2024-05-23 14:00:00,7.279016728012114e-10,-4.70533732492107e-10,1.8298514747139554e-08,3.4571552555409645e-12,2.319490946352348e-07,5.636171384224608e-06,2.3193245481933343e-07,2.497906241293843e-07,7.625061815734373e-07,1.1389479396194746e-09,7.931212131383115e-05,7.311475508742393e-05,8.415210677477843e-09,3.2823782799840126e-12,7.37923297822925e-05,1.9886442944750808e-09,2.3038135659399146e-07,2.3193063579327906e-07,2.3055558795652527e-07,2.875001867836767e-07,0.0,2.4364160905676306e-07,6.465575365823914e-10,-3.5050821782811487e-10,135.45000000001164,239.51364135742188
2024-05-23 15:00:00,1.209492368744676e-09,-2.469833970873442e-10,1.7270108967876712e-08,3.3583364855601742e-12,2.3238100724611042e-07,8.45425707633691e-06,2.3234579632900354e-07,2.5028603162775597e-07,7.299213499981134e-07,1.4266217332472018e-09,7.925215185305297e-05,7.306964892542887e-05,8.396946367633139e-09,3.1829929266303944e-12,7.374530599520799e-05,3.727278136951679e-09,2.308889042656536e-07,2.323665760072301e-07,2.305433994511138e-07,2.860436555081494e-07,0.0,2.4197597744089745e-07,1.1606021894793026e-09,-1.2370158059751312e-10,134.78999999997905,321.9779357910156
2024-05-23 16:00:00,1.5940551136592594e-09,-7.088451053875629e-11,1.6701551746015883e-08,3.303283196094345e-12,2.325802723633107e-07,1.1272342768449215e-05,2.3256175512463693e-07,2.502580926065355e-07,6.849038552795008e-07,1.662887841418178e-09,7.921464238344993e-05,7.303928554162777e-05,8.341973093986557e-09,3.1184130148010197e-12,7.371339584069244e-05,3.678752389452033e-09,2.3122940252179065e-07,2.3256236854107475e-07,2.305407392800492e-07,2.853543967619038e-07,0.0,2.3941714983936353e-07,1.5927642581662226e-09,3.581696353103815e-11,132.96000000002095,315.197265625
2024-05-23 17:00:00,1.5406498145209675e-09,7.219745351773713e-11,1.6518615901018308e-08,3.255110526986861e-12,2.3251648568820667e-07,1.4090428460561519e-05,2.3251885549768085e-07,2.498328692275019e-07,6.294511305796581e-07,1.6831893514355972e-09,7.919511611425542e-05,7.302026131459478e-05,8.103384852815532e-09,3.0704144477031902e-12,7.369368058593994e-05,3.8941087343851055e-09,2.3143858392629631e-07,2.3255990602688863e-07,2.305407392800492e-07,2.8625792806262826e-07,0.0,2.364736993940438e-07,1.5658932198268257e-09,1.5475580621797384e-10,125.07999999995808,97.5461196899414
2024-05-23 18:00:00,1.0552277920717751e-09,-3.466301449544377e-10,1.697914261927861e-08,3.2762565262801666e-12,2.3220966408141118e-07,1.690851415267382e-05,2.3221372524684067e-07,2.4907777458949176e-07,5.66415862881106e-07,1.2718556348145348e-09,7.918669500515577e-05,7.300309040883597e-05,8.522509754987189e-09,3.0511493070354332e-12,7.367701159535644e-05,4.49785057009795e-09,2.3143581609599242e-07,2.325852138082507e-07,2.305407392800492e-07,2.8692527250334535e-07,0.0,2.3307235487629444e-07,1.0846074318443716e-09,-3.407889273214356e-10,95.26000000000931,77.46226501464844
2024-05-23 19:00:00,8.225097348476248e-10,-2.1528190150305192e-10,2.391373903383929e-08,3.97829477062112e-12,2.3036952073523976e-07,2.818085692112304e-06,2.303732283403848e-07,2.431022882742895e-07,9.824773735971662e-08,1.1810223861226837e-09,7.923734334881783e-05,7.302239703962232e-05,9.02114731557203e-09,3.093912385409451e-12,7.36968873651788e-05,3.1614074578458637e-09,2.3134648509450198e-07,2.3211914059560606e-07,2.3036416955255616e-07,2.8697815168498327e-07,0.0,2.286582964504713e-07,8.813359679785668e-10,-2.832922525902211e-10,69.30999999999767,99.50550079345705
2024-05-23 20:00:00,5.347407980793211e-10,1.4764456256060912e-11,2.4319684646378645e-08,3.5310158404430384e-12,2.2868212466982223e-07,4.093195854846965e-06,2.2868212466982223e-07,2.416795627496253e-07,5.208438047682946e-08,1.0806498058940659e-09,7.928966175676669e-05,7.30400704687077e-05,9.26496465564099e-09,3.1036760744831108e-12,7.37166572878758e-05,6.498651490285667e-10,2.3106511360816603e-07,2.3212135751414642e-07,2.2867758942781704e-07,2.894594029689472e-07,0.0,2.260708935724142e-07,5.985439361306201e-10,-5.277152248285031e-12,31.98000000003958,178.50567626953125
2024-05-23 21:00:00,3.5293822725594236e-10,-5.819311589821259e-10,2.6066368688823777e-08,3.6000690029494816e-12,2.2804081836222922e-07,4.093183458649893e-06,2.280554181357053e-07,2.4067371127916455e-07,3.471848579411801e-08,9.669086852102662e-10,7.934838256037967e-05,7.307475516943992e-05,9.434821893277598e-09,3.1401257058302535e-12,7.375065128496914e-05,2.303876128610048e-10,2.3071244719842042e-07,2.3212507299929002e-07,2.2801693896014314e-07,2.8962017155685376e-07,0.0,2.2535186938656635e-07,3.4934867118755974e-10,-6.201395595370863e-10,7.179999999993015,88.26812744140625
2024-05-23 22:00:00,2.428398008503293e-10,-1.2110097976245572e-09,2.5659692154710056e-08,3.474790745205216e-12,2.2774994104431778e-07,4.093183458649893e-06,2.27737952469692e-07,2.398867857080166e-07,2.6041709850415225e-08,1.530628586707348e-09,7.937044167606944e-05,7.30751943717251e-05,9.524422356138103e-09,3.242903406029972e-12,7.375395759701336e-05,5.34899802067432e-10,2.302040950849764e-07,2.3211568143822848e-07,2.2770975631521625e-07,2.887157075644065e-07,0.0,2.2495398658202873e-07,1.6929269352963321e-10,-1.3967900483294778e-09,0.8200000000069849,69.37379455566406
